Id,Class,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,pageranks,componentnumber,strongcompnum,modularity_class,stat_inf_class,clustering,eigencentrality,behavior
2525,0,,1,1,2,1,1,2,7,0.242383,0.248851,0.0,0.000263,0.000354,,0,506,2,102,0.0,0.002089,0
3109,0,,1,1,2,1,1,2,7,0.226391,0.232622,0.0,0.00011,0.000188,,0,506,14,90,0.0,0.000969,0
3380,0,,1,1,2,1,1,2,7,0.260371,0.269325,0.0,0.000878,0.000741,,0,506,13,25,0.0,0.003734,1
2570,0,,1,1,2,1,1,2,7,0.232993,0.240056,0.0,0.000174,0.000154,,0,506,6,26,0.0,0.001087,0
2471,0,,1,1,2,1,1,2,7,0.232993,0.240056,0.0,0.000174,0.000154,,0,506,6,26,0.0,0.001087,1
2464,0,,1,1,2,1,1,2,7,0.232993,0.240056,0.0,0.000174,0.000154,,0,506,6,26,0.0,0.001087,0
2503,0,,1,1,2,1,1,2,7,0.241151,0.247486,0.0,0.00025,0.000339,,0,506,1,26,0.0,0.001793,1
2553,0,,1,1,2,1,1,2,7,0.24511,0.25237,0.0,0.000298,0.000307,,0,506,2,79,0.0,0.001836,0
3261,0,,1,1,2,1,1,2,7,0.244136,0.2509,0.0,0.00042,0.00042,,0,506,8,65,0.0,0.002241,0
2642,0,,1,1,2,1,1,2,8,0.198643,0.203288,0.0,1.9e-05,9e-06,,0,506,97,70,0.0,0.000187,0
2562,0,,1,1,2,1,1,2,8,0.198643,0.203288,0.0,1.9e-05,9e-06,,0,506,97,70,0.0,0.000187,0
2535,0,,1,1,2,1,1,2,8,0.198643,0.203288,0.0,1.9e-05,9e-06,,0,506,97,70,0.0,0.000187,0
2524,0,,1,1,2,1,1,2,8,0.221049,0.227047,0.0,7.6e-05,7.2e-05,,0,506,6,17,0.0,0.000514,1
3230,0,,1,1,2,1,1,2,7,0.246594,0.25543,0.0,0.000443,0.000525,,0,506,15,30,0.0,0.00294,1
3280,0,,1,1,2,1,1,2,8,0.241493,0.248281,0.0,0.000412,0.000413,,0,506,13,65,0.0,0.002201,0
3273,0,,1,1,2,1,1,2,8,0.241493,0.248281,0.0,0.000412,0.000413,,0,506,13,65,0.0,0.002201,0
3420,0,,1,1,2,1,1,2,7,0.262377,0.27162,0.0,0.000992,0.000796,,0,506,1,56,0.0,0.00426,0
2523,0,,1,1,2,1,1,2,7,0.259416,0.267975,0.0,0.000617,0.000674,,0,506,8,57,0.0,0.003652,0
2482,0,,1,1,2,1,1,2,7,0.22968,0.23661,0.0,0.00015,0.000275,,0,506,8,9,0.0,0.001602,0
2733,0,,1,1,2,1,1,2,7,0.234848,0.241663,0.0,0.00016,8.1e-05,,0,506,1,4,0.0,0.000532,1
2736,0,,1,1,2,1,1,2,7,0.24859,0.256155,0.0,0.00057,0.000593,,0,506,13,50,0.0,0.003035,0
2729,0,,1,1,2,1,1,2,7,0.24859,0.256155,0.0,0.00057,0.000593,,0,506,13,50,0.0,0.003035,1
2792,0,,1,1,2,1,1,2,7,0.256416,0.265341,0.0,0.000581,0.000677,,0,506,1,63,0.0,0.003768,0
2916,0,,1,1,2,1,1,2,7,0.237573,0.243669,0.0,0.000237,0.000283,,0,506,7,93,0.0,0.001637,0
2959,0,,1,1,2,1,1,2,7,0.254586,0.263532,0.0,0.000599,0.000485,,0,506,1,48,0.0,0.002831,0
2476,0,,1,1,2,1,1,2,7,0.265274,0.274155,0.0,0.001137,0.001058,,0,506,11,97,0.0,0.005506,1
2928,0,,1,1,2,1,1,2,7,0.245769,0.25326,0.0,0.000317,0.000491,,0,506,2,96,0.0,0.002685,0
2669,0,,1,1,2,1,1,2,8,0.194367,0.19918,0.0,9e-06,2.8e-05,,0,506,6,52,0.0,0.000298,1
2589,0,,1,1,2,1,1,2,8,0.207763,0.212594,0.0,3.2e-05,1.4e-05,,0,506,14,72,0.0,0.000181,0
2984,0,,1,1,2,1,1,2,7,0.226967,0.233136,0.0,0.000123,0.000176,,0,506,1,5,0.0,0.000911,0
3350,0,,1,1,2,1,1,2,7,0.253347,0.262461,0.0,0.00097,0.001137,,0,506,14,56,0.0,0.00545,0
2829,0,,1,1,2,1,1,2,2,0.666667,0.75,0.0,0.0,6.3e-05,,0,232,1,4,0.0,0.000395,1
3106,0,,1,1,2,1,1,2,7,0.238526,0.246818,0.0,0.000202,0.00016,,0,506,7,10,0.0,0.000973,1
3223,0,,1,1,2,1,1,2,7,0.232113,0.238564,0.0,0.000138,0.000269,,0,506,8,49,0.0,0.001297,0
2680,0,,1,1,2,1,1,2,8,0.210944,0.216721,0.0,2.6e-05,5.4e-05,,0,506,6,89,0.0,0.000371,1
2799,0,,1,1,2,1,1,2,7,0.256538,0.265563,0.0,0.000575,0.000454,,0,506,11,88,0.0,0.002252,1
2785,0,,1,1,2,1,1,2,7,0.252834,0.261722,0.0,0.00053,0.00052,,0,506,14,40,0.0,0.002917,0
3334,0,,1,1,2,1,1,2,7,0.254275,0.263528,0.0,0.000611,0.000682,,0,506,1,35,0.0,0.00367,0
2664,0,,1,1,2,1,1,2,8,0.23243,0.23872,0.0,0.000126,0.000293,,0,506,6,72,0.0,0.001524,1
2834,0,,1,1,2,1,1,2,7,0.244423,0.250962,0.0,0.00047,0.000415,,0,506,14,63,0.0,0.002234,0
2833,0,,1,1,2,1,1,2,7,0.253124,0.261257,0.0,0.000675,0.000711,,0,506,13,83,0.0,0.003389,1
2581,0,,1,1,2,1,1,2,7,0.232531,0.239378,0.0,0.000135,0.000167,,0,506,6,103,0.0,0.00101,1
2601,0,,1,1,2,1,1,2,7,0.23569,0.241655,0.0,0.000173,0.000202,,0,506,2,17,0.0,0.001247,1
3040,0,,1,1,2,1,1,2,7,0.240825,0.248081,0.0,0.000444,0.000463,,0,506,3,10,0.0,0.002448,0
2484,0,,1,1,2,1,1,2,8,0.210364,0.215538,0.0,3.5e-05,4.4e-05,,0,506,2,89,0.0,0.000343,0
2463,0,,1,1,2,1,1,2,7,0.223049,0.228251,0.0,5e-05,8.5e-05,,0,506,2,20,0.0,0.000497,0
2461,0,,1,1,2,1,1,2,7,0.233487,0.240892,0.0,0.000166,0.000165,,0,506,2,17,0.0,0.001054,0
3205,0,,1,1,2,1,1,2,8,0.203509,0.207996,0.0,1.9e-05,9.9e-05,,0,506,8,17,0.0,0.000482,1
2512,0,,1,1,2,1,1,2,7,0.239486,0.245328,0.0,0.000267,0.000241,,0,506,8,72,0.0,0.001409,0
3012,0,,1,1,2,1,1,2,7,0.241306,0.247894,0.0,0.000267,0.000281,,0,506,11,78,0.0,0.001588,0
2852,0,,1,1,2,1,1,2,7,0.245753,0.253218,0.0,0.000443,0.000654,,0,506,7,57,0.0,0.003217,0
2668,0,,1,1,2,1,1,2,8,0.214642,0.220205,0.0,5e-05,5.2e-05,,0,506,2,85,0.0,0.000385,0
3257,0,,1,1,2,1,1,2,8,0.239747,0.246307,0.0,0.00031,0.000329,,0,506,13,72,0.0,0.001652,1
3146,0,,1,1,2,1,1,2,8,0.235675,0.242035,0.0,0.000267,0.000391,,0,506,6,61,0.0,0.002267,1
3413,0,,1,1,2,1,1,2,7,0.227132,0.235367,0.0,8.6e-05,8.5e-05,,0,506,1,58,0.0,0.00056,0
2547,0,,1,1,2,1,1,2,8,0.237317,0.243844,0.0,0.000186,0.000206,,0,506,2,9,0.0,0.001269,1
2998,0,,1,1,2,1,1,2,7,0.24487,0.251425,0.0,0.000319,0.000174,,0,506,2,56,0.0,0.000885,0
2890,0,,1,1,2,1,1,2,7,0.235838,0.242609,0.0,0.000331,0.000415,,0,506,15,100,0.0,0.002124,0
2949,0,,1,1,2,1,1,2,7,0.235838,0.242609,0.0,0.000331,0.000415,,0,506,15,100,0.0,0.002124,1
2929,0,,1,1,2,1,1,2,7,0.235838,0.242609,0.0,0.000331,0.000415,,0,506,15,100,0.0,0.002124,1
3359,0,,1,1,2,1,1,2,7,0.240454,0.246971,0.0,0.000474,0.000495,,0,506,13,78,0.0,0.002436,0
2974,0,,1,1,2,1,1,2,7,0.241555,0.247714,0.0,0.000231,0.000305,,0,506,15,53,0.0,0.001669,0
2648,0,,1,1,2,1,1,2,7,0.241976,0.24909,0.0,0.000234,0.000181,,0,506,8,91,0.0,0.001083,1
2622,0,,1,1,2,1,1,2,7,0.231511,0.238187,0.0,0.000155,0.000194,,0,506,6,102,0.0,0.001321,0
2938,0,,1,1,2,1,1,2,8,0.213614,0.218866,0.0,3.2e-05,3.2e-05,,0,506,11,70,0.0,0.000234,1
2956,0,,1,1,2,1,1,2,7,0.253518,0.260805,0.0,0.000793,0.000665,,0,506,1,32,0.0,0.00353,0
3324,0,,1,1,2,1,1,2,8,0.198506,0.202597,0.0,1.9e-05,1.2e-05,,0,506,13,55,0.0,0.000128,0
3201,0,,1,1,2,1,1,2,7,0.240578,0.247359,0.0,0.00029,0.000322,,0,506,13,52,0.0,0.001586,1
3301,0,,1,1,2,1,1,2,7,0.232805,0.241323,0.0,0.000158,0.000147,,0,506,1,58,0.0,0.000954,1
2501,0,,1,1,2,1,1,2,8,0.211851,0.216394,0.0,2.4e-05,7.1e-05,,0,506,8,2,0.0,0.000403,1
2500,0,,1,1,2,1,1,2,8,0.226487,0.232907,0.0,0.000102,9.1e-05,,0,506,2,20,0.0,0.000622,1
2491,0,,1,1,2,1,1,2,8,0.225207,0.232349,0.0,0.000116,0.000272,,0,506,2,93,0.0,0.001465,1
3326,0,,1,1,2,1,1,2,7,0.244982,0.253613,0.0,0.000285,0.000268,,0,506,14,72,0.0,0.001546,0
2537,0,,1,1,2,1,1,2,7,0.239318,0.245211,0.0,0.000287,0.000268,,0,506,15,0,0.0,0.001539,0
2546,0,,1,1,2,1,1,2,8,0.214151,0.219852,0.0,4.8e-05,4.4e-05,,0,506,2,20,0.0,0.000272,0
2480,0,,1,1,2,1,1,2,7,0.235972,0.244469,0.0,0.00014,0.000134,,0,506,2,26,0.0,0.000848,0
2937,0,,1,1,2,1,1,2,7,0.238011,0.24663,0.0,0.000188,0.00015,,0,506,1,52,0.0,0.000916,0
2567,0,,1,1,2,1,1,2,8,0.219894,0.225227,0.0,6e-05,5.3e-05,,0,506,8,102,0.0,0.000382,0
2603,0,,1,1,2,1,1,2,8,0.236478,0.242812,0.0,0.000152,0.000161,,0,506,6,103,0.0,0.001002,0
2560,0,,1,1,2,1,1,2,8,0.236478,0.242812,0.0,0.000152,0.000161,,0,506,6,103,0.0,0.001002,1
2994,0,,1,1,2,1,1,2,7,0.245866,0.254848,0.0,0.000324,0.000384,,0,506,13,11,0.0,0.002163,0
3340,0,,1,1,2,1,1,2,7,0.226967,0.233032,0.0,0.000186,0.000156,,0,506,13,55,0.0,0.000878,0
3320,0,,1,1,2,1,1,2,7,0.226967,0.233032,0.0,0.000186,0.000156,,0,506,13,55,0.0,0.000878,0
2593,0,,1,1,2,1,1,2,7,0.234745,0.240254,0.0,0.000121,0.000123,,0,506,2,20,0.0,0.000729,0
2548,0,,1,1,2,1,1,2,7,0.240532,0.247309,0.0,0.000355,0.000277,,0,506,13,53,0.0,0.001664,0
2539,0,,1,1,2,1,1,2,8,0.226309,0.232489,0.0,0.000136,0.000118,,0,506,11,10,0.0,0.000745,1
2658,0,,1,1,2,1,1,2,8,0.213334,0.218787,0.0,2.8e-05,4.7e-05,,0,506,11,45,0.0,0.000363,0
2899,0,,1,1,2,1,1,2,7,0.245689,0.254209,0.0,0.000355,0.000439,,0,506,1,2,0.0,0.002381,0
2973,0,,1,1,2,1,1,2,8,0.223581,0.229315,0.0,8.2e-05,0.00011,,0,506,7,24,0.0,0.000549,1
2474,0,,1,1,2,1,1,2,7,0.251358,0.259972,0.0,0.000316,0.000246,,0,506,2,91,0.0,0.001442,0
2460,0,,1,1,2,1,1,2,7,0.251358,0.259972,0.0,0.000316,0.000246,,0,506,2,91,0.0,0.001442,0
2643,0,,1,1,2,1,1,2,7,0.231425,0.238361,0.0,0.000125,0.00023,,0,506,2,91,0.0,0.001365,0
2591,0,,1,1,2,1,1,2,7,0.230457,0.236481,0.0,0.000109,0.00011,,0,506,2,17,0.0,0.000669,1
2755,0,,1,1,2,1,1,2,8,0.232257,0.239218,0.0,0.000185,0.000181,,0,506,14,50,0.0,0.001097,0
2910,0,,1,1,2,1,1,2,8,0.239104,0.245565,0.0,0.000366,0.000349,,0,506,2,88,0.0,0.001726,1
3252,0,,1,1,2,1,1,2,7,0.244918,0.251747,0.0,0.000452,0.000264,,0,506,11,88,0.0,0.001293,1
3249,0,,1,1,2,1,1,2,7,0.244918,0.251747,0.0,0.000452,0.000264,,0,506,11,88,0.0,0.001293,0
3243,0,,1,1,2,1,1,2,7,0.244918,0.251747,0.0,0.000452,0.000264,,0,506,11,88,0.0,0.001293,0
3153,0,,1,1,2,1,1,2,7,0.244918,0.251747,0.0,0.000452,0.000264,,0,506,11,88,0.0,0.001293,0
3090,0,,1,1,2,1,1,2,7,0.244918,0.251747,0.0,0.000452,0.000264,,0,506,11,88,0.0,0.001293,1
2590,0,,1,1,2,1,1,2,7,0.240408,0.246479,0.0,0.000223,0.00031,,0,506,8,56,0.0,0.001578,0
2705,0,,1,1,2,1,1,2,8,0.234922,0.240703,0.0,0.000139,0.000263,,0,506,8,31,0.0,0.001427,1
2681,0,,1,1,2,1,1,2,8,0.234922,0.240703,0.0,0.000139,0.000263,,0,506,8,31,0.0,0.001427,0
2753,0,,1,1,2,1,1,2,7,0.238132,0.246402,0.0,0.000205,0.000266,,0,506,11,90,0.0,0.001503,1
3357,0,,1,1,2,1,1,2,7,0.254811,0.263272,0.0,0.000511,0.000513,,0,506,8,90,0.0,0.002811,1
3258,0,,1,1,2,1,1,2,8,0.225723,0.231408,0.0,9.4e-05,2.8e-05,,0,506,7,85,0.0,0.000244,0
2517,0,,1,1,2,1,1,2,8,0.190687,0.194111,0.0,1e-05,4e-06,,0,506,97,70,0.0,0.000103,1
2505,0,,1,1,2,1,1,2,8,0.190687,0.194111,0.0,1e-05,4e-06,,0,506,97,70,0.0,0.000103,0
2640,0,,1,1,2,1,1,2,8,0.229343,0.235446,0.0,0.00016,0.000179,,0,506,8,89,0.0,0.001043,1
2645,0,,1,1,2,1,1,2,8,0.229343,0.235446,0.0,0.00016,0.000179,,0,506,8,89,0.0,0.001043,1
2646,0,,1,1,2,1,1,2,8,0.203974,0.208167,0.0,1.4e-05,3.6e-05,,0,506,2,71,0.0,0.000221,1
3151,0,,1,1,2,1,1,2,7,0.248392,0.255563,0.0,0.000524,0.000437,,0,506,8,63,0.0,0.002466,1
2882,0,,1,1,2,1,1,2,7,0.23243,0.238182,0.0,0.000138,0.000125,,0,506,11,50,0.0,0.000634,0
2831,0,,1,1,2,1,1,2,7,0.237347,0.244329,0.0,0.000274,0.000271,,0,506,15,54,0.0,0.001474,0
3110,0,,1,1,2,1,1,2,7,0.235231,0.241131,0.0,0.000248,0.000329,,0,506,13,69,0.0,0.001551,0
3160,0,,1,1,2,1,1,2,7,0.240872,0.248624,0.0,0.000356,0.000382,,0,506,13,11,0.0,0.002005,0
2452,0,,1,1,2,1,1,2,8,0.216803,0.221899,0.0,3.4e-05,3.9e-05,,0,506,8,58,0.0,0.000243,1
2533,0,,1,1,2,1,1,2,7,0.231097,0.236887,0.0,0.000125,0.00012,,0,506,13,17,0.0,0.000743,0
2704,0,,1,1,2,1,1,2,7,0.239854,0.24667,0.0,0.000227,0.000226,,0,506,1,50,0.0,0.001327,1
2534,0,,1,1,2,1,1,2,8,0.229399,0.234827,0.0,9.4e-05,9.9e-05,,0,506,8,3,0.0,0.000577,0
2592,0,,1,1,2,1,1,2,8,0.191281,0.194956,0.0,6e-06,4e-06,,0,506,6,89,0.0,7.8e-05,1
2612,0,,1,1,2,1,1,2,8,0.202486,0.207371,0.0,1.4e-05,9e-06,,0,506,6,89,0.0,0.000113,1
2776,0,,1,1,2,1,1,2,7,0.251764,0.258787,0.0,0.000541,0.000454,,0,506,8,88,0.0,0.002374,0
2719,0,,1,1,2,1,1,2,7,0.251764,0.258787,0.0,0.000541,0.000454,,0,506,8,88,0.0,0.002374,1
2721,0,,1,1,2,1,1,2,8,0.224224,0.230581,0.0,7.6e-05,8.2e-05,,0,506,6,52,0.0,0.000468,1
2715,0,,1,1,2,1,1,2,8,0.224224,0.230581,0.0,7.6e-05,8.2e-05,,0,506,6,52,0.0,0.000468,0
3204,0,,1,1,2,1,1,2,8,0.198959,0.203366,0.0,1.2e-05,3e-05,,0,506,12,22,0.0,0.000238,1
2495,0,,1,1,2,1,1,2,7,0.228755,0.235808,0.0,0.000105,0.000139,,0,506,14,91,0.0,0.000863,0
2478,0,,1,1,2,1,1,2,7,0.22148,0.227131,0.0,5.3e-05,5.6e-05,,0,506,2,63,0.0,0.000344,0
2765,0,,1,1,2,1,1,2,7,0.242807,0.248828,0.0,0.00028,0.000329,,0,506,8,26,0.0,0.001617,1
2860,0,,1,1,2,1,1,2,8,0.226981,0.232798,0.0,0.000139,0.000133,,0,506,7,57,0.0,0.000777,1
2877,0,,1,1,2,1,1,2,7,0.242933,0.249532,0.0,0.000362,0.000444,,0,506,14,98,0.0,0.002229,1
3005,0,,1,1,2,1,1,2,8,0.217925,0.223186,0.0,8.3e-05,3.6e-05,,0,506,11,88,0.0,0.000261,1
2912,0,,1,1,2,1,1,2,7,0.231639,0.237473,0.0,0.000169,0.00017,,0,506,11,47,0.0,0.000914,0
3067,0,,1,1,2,1,1,2,7,0.248987,0.257659,0.0,0.000703,0.000695,,0,506,7,81,0.0,0.00341,0
3358,0,,1,1,2,1,1,2,7,0.235809,0.241908,0.0,0.000183,0.000217,,0,506,1,70,0.0,0.00099,0
3288,0,,1,1,2,1,1,2,7,0.235809,0.241908,0.0,0.000183,0.000217,,0,506,1,70,0.0,0.00099,0
2494,0,,1,1,2,1,1,2,8,0.225791,0.230909,0.0,6e-05,8.9e-05,,0,506,8,17,0.0,0.000563,1
2728,0,,1,1,2,1,1,2,7,0.228045,0.233745,0.0,8e-05,9.3e-05,,0,506,8,9,0.0,0.000563,1
2641,0,,1,1,2,1,1,2,7,0.228045,0.233745,0.0,8e-05,9.3e-05,,0,506,8,9,0.0,0.000563,1
2836,0,,1,1,2,1,1,2,8,0.217444,0.222907,0.0,3.7e-05,4.4e-05,,0,506,1,4,0.0,0.000267,0
2917,0,,1,1,2,1,1,2,7,0.258058,0.267266,0.0,0.001239,0.001385,,0,506,7,86,0.0,0.007624,0
2884,0,,1,1,2,1,1,2,7,0.258058,0.267266,0.0,0.001239,0.001385,,0,506,7,86,0.0,0.007624,0
2875,0,,1,1,2,1,1,2,7,0.258058,0.267266,0.0,0.001239,0.001385,,0,506,7,86,0.0,0.007624,0
2871,0,,1,1,2,1,1,2,7,0.258058,0.267266,0.0,0.001239,0.001385,,0,506,7,86,0.0,0.007624,0
2867,0,,1,1,2,1,1,2,7,0.258058,0.267266,0.0,0.001239,0.001385,,0,506,7,86,0.0,0.007624,0
2849,0,,1,1,2,1,1,2,7,0.258058,0.267266,0.0,0.001239,0.001385,,0,506,7,86,0.0,0.007624,0
3238,0,,1,1,2,1,1,2,7,0.242164,0.249948,0.0,0.000444,0.000437,,0,506,15,65,0.0,0.002286,0
3323,0,,1,1,2,1,1,2,7,0.249783,0.258198,0.0,0.000672,0.000183,,0,506,3,16,0.0,0.000802,1
3268,0,,1,1,2,1,1,2,7,0.224923,0.231897,0.0,0.00023,0.000215,,0,506,15,15,0.0,0.001222,0
2711,0,,1,1,2,1,1,2,8,0.211122,0.216035,0.0,3.5e-05,3.2e-05,,0,506,2,0,0.0,0.000229,0
2703,0,,1,1,2,1,1,2,7,0.225207,0.231346,0.0,8.4e-05,8.9e-05,,0,506,2,12,0.0,0.00053,0
2629,0,,1,1,2,1,1,2,7,0.231654,0.237901,0.0,0.000146,0.000153,,0,506,8,54,0.0,0.000899,1
3237,0,,1,1,2,1,1,2,8,0.206606,0.211274,0.0,1.8e-05,5e-06,,0,506,14,90,0.0,8e-05,1
3446,0,,1,1,2,1,1,2,8,0.230075,0.236898,0.0,0.000188,0.000152,,0,506,3,16,0.0,0.00067,1
2542,0,,1,1,2,1,1,2,8,0.212078,0.21764,0.0,4.6e-05,4.8e-05,,0,506,6,103,0.0,0.00033,1
2726,0,,1,1,2,1,1,2,8,0.198759,0.203292,0.0,7e-06,0.000119,,0,506,1,48,0.0,0.000563,0
2948,0,,1,1,2,1,1,2,7,0.244279,0.250589,0.0,0.00048,0.000551,,0,506,13,84,0.0,0.002864,1
3162,0,,1,1,2,1,1,2,7,0.246303,0.254864,0.0,0.000242,0.000259,,0,506,1,17,0.0,0.001412,0
3055,0,,1,1,2,1,1,2,7,0.240903,0.247301,0.0,0.000276,0.000268,,0,506,3,61,0.0,0.001334,0
3291,0,,1,1,2,1,1,2,8,0.223675,0.229911,0.0,8.8e-05,8.7e-05,,0,506,13,74,0.0,0.000509,1
2457,0,,1,1,2,1,1,2,8,0.217444,0.222608,0.0,4.1e-05,4.8e-05,,0,506,8,71,0.0,0.000313,1
2458,0,,1,1,2,1,1,2,8,0.217444,0.222608,0.0,4.1e-05,4.8e-05,,0,506,8,71,0.0,0.000313,0
3405,0,,1,1,2,1,1,2,7,0.240423,0.246518,0.0,0.000221,0.000127,,0,506,2,24,0.0,0.000724,0
2730,0,,1,1,2,1,1,2,9,0.176081,0.179345,0.0,1e-06,2e-06,,0,506,1,4,0.0,5.5e-05,0
2600,0,,1,1,2,1,1,2,9,0.176081,0.179345,0.0,1e-06,2e-06,,0,506,1,4,0.0,5.5e-05,0
2982,0,,1,1,2,1,1,2,7,0.231768,0.237063,0.0,0.000138,0.000147,,0,506,14,2,0.0,0.000849,1
3157,0,,1,1,2,1,1,2,7,0.231411,0.239048,0.0,0.000274,0.000248,,0,506,2,69,0.0,0.001219,0
3263,0,,1,1,2,1,1,2,7,0.227947,0.236172,0.0,9.2e-05,9.3e-05,,0,506,1,5,0.0,0.000604,1
2489,0,,1,1,2,1,1,2,8,0.202815,0.207132,0.0,1.1e-05,1.2e-05,,0,506,1,68,0.0,0.000104,0
2689,0,,1,1,2,1,1,2,7,0.222334,0.228211,0.0,5.8e-05,7e-05,,0,506,2,20,0.0,0.000406,0
2470,0,,1,1,2,1,1,2,7,0.236837,0.242297,0.0,0.000158,0.000149,,0,506,2,68,0.0,0.000887,0
2513,0,,1,1,2,1,1,2,8,0.190745,0.194085,0.0,3e-06,9e-05,,0,506,97,70,0.0,0.000433,0
2516,0,,1,1,2,1,1,2,8,0.190745,0.194085,0.0,3e-06,9e-05,,0,506,97,70,0.0,0.000433,1
3008,0,,1,1,2,1,1,2,8,0.21865,0.223843,0.0,4.6e-05,4.7e-05,,0,506,6,2,0.0,0.000278,0
3199,0,,1,1,2,1,1,2,7,0.222453,0.228519,0.0,0.000134,0.000109,,0,506,13,12,0.0,0.000627,1
3311,0,,1,1,2,1,1,2,8,0.216577,0.222622,0.0,7.4e-05,7.4e-05,,0,506,14,74,0.0,0.000419,0
2477,0,,1,1,2,1,1,2,7,0.219817,0.225079,0.0,5.8e-05,5.6e-05,,0,506,2,20,0.0,0.000366,0
2691,0,,1,1,2,1,1,2,8,0.215061,0.220348,0.0,3.7e-05,6.4e-05,,0,506,2,52,0.0,0.000411,0
2588,0,,1,1,2,1,1,2,8,0.215061,0.220348,0.0,3.7e-05,6.4e-05,,0,506,2,52,0.0,0.000411,0
2587,0,,1,1,2,1,1,2,8,0.190609,0.195295,0.0,3e-06,4e-06,,0,506,1,4,0.0,6.5e-05,0
2712,0,,1,1,2,1,1,2,7,0.227215,0.23547,0.0,8.7e-05,8.7e-05,,0,506,1,4,0.0,0.000573,0
2674,0,,1,1,2,1,1,2,8,0.225696,0.230827,0.0,0.000101,9.7e-05,,0,506,8,89,0.0,0.000561,0
3225,0,,1,1,2,1,1,2,7,0.229722,0.238164,0.0,0.000108,0.000109,,0,506,1,98,0.0,0.000684,1
2888,0,,1,1,2,1,1,2,8,0.232459,0.238111,0.0,0.000144,0.000147,,0,506,11,98,0.0,0.000791,0
2528,0,,1,1,2,1,1,2,8,0.213176,0.218385,0.0,5e-05,3.4e-05,,0,506,2,71,0.0,0.000244,0
2644,0,,1,1,2,1,1,2,9,0.178701,0.181936,0.0,1e-06,3e-06,,0,506,1,3,0.0,5.5e-05,1
2676,0,,1,1,2,1,1,2,9,0.165745,0.168448,0.0,0.0,0.0,,0,506,97,70,0.0,3.7e-05,1
2757,0,,1,1,2,1,1,2,8,0.214372,0.219535,0.0,4.5e-05,4.4e-05,,0,506,7,48,0.0,0.000299,0
3278,0,,1,1,2,1,1,2,7,0.224385,0.22952,0.0,8.4e-05,8.3e-05,,0,506,13,15,0.0,0.000466,0
3266,0,,1,1,2,1,1,2,8,0.196579,0.200657,0.0,1e-05,9e-06,,0,506,13,52,0.0,8.1e-05,0
2540,0,,1,1,2,1,1,2,9,0.168845,0.171339,0.0,0.0,3.6e-05,,0,506,14,45,0.0,0.000143,0
2627,0,,1,1,2,1,1,2,8,0.188994,0.192771,0.0,4e-06,4e-06,,0,506,6,26,0.0,5.8e-05,0
2621,0,,1,1,2,1,1,2,9,0.173336,0.176647,0.0,0.0,1e-06,,0,506,6,89,0.0,3.7e-05,1
2671,0,,1,1,2,1,1,2,8,0.203974,0.208167,0.0,1.4e-05,3.1e-05,,0,506,8,58,0.0,0.000178,0
2716,0,,1,1,2,1,1,2,8,0.189674,0.194375,0.0,3e-06,3e-06,,0,506,1,4,0.0,5.5e-05,0
2735,0,,1,1,2,1,1,2,7,0.233983,0.239417,0.0,0.000131,0.000134,,0,506,2,17,0.0,0.000717,1
2769,0,,1,1,2,1,1,2,8,0.190629,0.194197,0.0,4e-06,6.8e-05,,0,506,11,23,0.0,0.000431,1
2940,0,,1,1,2,1,1,2,8,0.225859,0.231091,0.0,8.3e-05,9.2e-05,,0,506,7,28,0.0,0.000481,0
3030,0,,1,1,2,1,1,2,8,0.20545,0.210677,0.0,1.3e-05,1.7e-05,,0,506,97,70,0.0,0.000113,0
3140,0,,1,1,2,1,1,2,8,0.209435,0.215155,0.0,4.4e-05,3e-05,,0,506,13,49,0.0,0.000259,0
3209,0,,1,1,2,1,1,2,8,0.214029,0.219046,0.0,3.2e-05,3.1e-05,,0,506,13,11,0.0,0.00021,0
3242,0,,1,1,2,1,1,2,8,0.191643,0.195105,0.0,7e-06,7e-06,,0,506,13,30,0.0,6.8e-05,0
3265,0,,1,1,2,1,1,2,8,0.203211,0.20807,0.0,2.4e-05,2e-05,,0,506,15,30,0.0,0.000161,1
3214,0,,1,1,2,1,1,2,7,0.228559,0.235193,0.0,0.000141,0.00012,,0,506,3,16,0.0,0.000606,0
2578,0,,1,1,2,1,1,2,2,0.666667,0.75,0.0,2e-06,0.0,,0,402,8,13,0.0,4.3e-05,1
2613,0,,1,1,2,1,1,2,8,0.219418,0.224481,0.0,5.6e-05,7e-06,,0,506,2,79,0.0,7.7e-05,0
2737,0,,1,1,2,1,1,2,7,0.226953,0.235105,0.0,8.4e-05,8.4e-05,,0,506,1,1,0.0,0.000543,0
2885,0,,1,1,2,1,1,2,8,0.198738,0.202353,0.0,1.6e-05,1.8e-05,,0,506,11,47,0.0,0.000106,0
3287,0,,1,1,2,1,1,2,8,0.220036,0.226076,0.0,8.8e-05,9.1e-05,,0,506,7,6,0.0,0.000495,0
3391,0,,1,1,2,1,1,2,7,0.262395,0.273231,0.0,0.00145,0.000937,,0,506,3,16,0.0,0.004297,0
3327,0,,1,1,2,1,1,2,8,0.202027,0.206227,0.0,2.6e-05,0.000113,,0,506,13,31,0.0,0.000627,0
